Point ID,Points_0,Points_1,Points_2,Points_Magnitude,psi
862,2.358411175e+00,-2.935977912e+00,0.000000000e+00,3.765908864e+00,1.230720951e+01
863,7.210306889e+00,-8.592602506e+00,0.000000000e+00,1.121701133e+01,1.230720951e+01
864,7.220387112e+00,-8.614653540e+00,0.000000000e+00,1.124038459e+01,1.230720951e+01
865,2.560455318e+00,-2.452962348e+00,0.000000000e+00,3.545836392e+00,1.230720951e+01
866,6.195533500e+00,-7.099024642e+00,0.000000000e+00,9.422355662e+00,-8.610260810e-02
867,1.500891971e+00,-4.049603267e+00,0.000000000e+00,4.318791883e+00,-8.610260810e-02
868,8.114775448e+00,-1.990966888e-01,0.000000000e+00,8.117217507e+00,-8.610260810e-02
869,4.879707055e+00,3.863105436e+00,0.000000000e+00,6.223754860e+00,-8.610260810e-02
870,6.549936752e+00,3.598225998e+00,0.000000000e+00,7.473212281e+00,-8.610260810e-02
871,6.619000788e+00,3.548449595e+00,0.000000000e+00,7.510170834e+00,-8.610260810e-02
872,5.612735857e+00,4.010960324e+00,0.000000000e+00,6.898594533e+00,-8.610260810e-02
873,4.248965022e+00,2.069801152e+00,0.000000000e+00,4.726286129e+00,-8.610260810e-02
874,6.345961165e+00,-2.566353018e+00,0.000000000e+00,6.845245863e+00,-8.610260810e-02
875,6.339717202e+00,-2.571528140e+00,0.000000000e+00,6.841401258e+00,-8.610260810e-02
876,1.227250000e+00,-4.059068530e+00,0.000000000e+00,4.240540048e+00,-8.610260810e-02
877,1.227460798e+00,-4.059029124e+00,0.000000000e+00,4.240563340e+00,-8.610260810e-02
878,7.215566625e+00,6.094285718e+00,0.000000000e+00,9.444825045e+00,1.230720951e+01
879,7.238441375e+00,6.028496507e+00,0.000000000e+00,9.420074504e+00,1.230720951e+01
880,7.322127498e+00,7.424803682e+00,0.000000000e+00,1.042790779e+01,1.230720951e+01
881,7.294454952e+00,7.374521147e+00,0.000000000e+00,1.037268698e+01,1.230720951e+01
882,7.396619672e+00,7.541792745e+00,0.000000000e+00,1.056355150e+01,1.230720951e+01
883,7.377082834e+00,7.514759550e+00,0.000000000e+00,1.053057274e+01,1.230720951e+01
884,6.212631105e+00,-9.600486598e+00,0.000000000e+00,1.143530184e+01,-8.610260810e-02
885,6.212010342e+00,-9.603446438e+00,0.000000000e+00,1.143744972e+01,-8.610260810e-02
886,7.129494658e+00,6.585385169e+00,0.000000000e+00,9.705513480e+00,1.230720951e+01
887,7.133146464e+00,6.496827766e+00,0.000000000e+00,9.648344392e+00,1.230720951e+01
888,6.159501257e+00,-6.911209936e+00,0.000000000e+00,9.257660531e+00,-8.610260810e-02
889,6.173234900e+00,-6.979134796e+00,0.000000000e+00,9.317572196e+00,-8.610260810e-02
890,7.257969056e+00,-1.725313687e+00,0.000000000e+00,7.460215957e+00,-8.610260810e-02
891,8.159729780e+00,2.626293867e-04,0.000000000e+00,8.159729784e+00,-8.610260810e-02
892,8.139291221e+00,-1.008083392e-01,0.000000000e+00,8.139915472e+00,-8.610260810e-02
893,4.190138792e+00,1.231330901e+00,0.000000000e+00,4.367314837e+00,-8.610260810e-02
894,4.190249179e+00,1.251619381e+00,0.000000000e+00,4.373184110e+00,-8.610260810e-02
895,4.218440502e+00,1.741396972e+00,0.000000000e+00,4.563737907e+00,-8.610260810e-02
896,4.220115549e+00,1.764127369e+00,0.000000000e+00,4.574004878e+00,-8.610260810e-02
897,4.412609861e+00,3.021675710e+00,0.000000000e+00,5.348051036e+00,-8.610260810e-02
898,4.419564954e+00,3.050826867e+00,0.000000000e+00,5.370297846e+00,-8.610260810e-02
899,4.732841514e+00,-2.348731466e+00,0.000000000e+00,5.283590474e+00,-8.610260810e-02
900,7.350776131e+00,2.862256654e+00,0.000000000e+00,7.888372638e+00,-8.610260810e-02
901,7.377481873e+00,2.830460695e+00,0.000000000e+00,7.901819191e+00,-8.610260810e-02
902,4.575812821e+00,3.479063603e+00,0.000000000e+00,5.748212464e+00,-8.610260810e-02
903,4.587560526e+00,3.503844290e+00,0.000000000e+00,5.772576235e+00,-8.610260810e-02
904,4.476332251e+00,3.237879444e+00,0.000000000e+00,5.524618875e+00,-8.610260810e-02
905,4.479931415e+00,3.248232658e+00,0.000000000e+00,5.533606499e+00,-8.610260810e-02
906,6.587135237e+00,-2.366557586e+00,0.000000000e+00,6.999353216e+00,-8.610260810e-02
907,6.559999700e+00,-2.389985998e+00,0.000000000e+00,6.981807011e+00,-8.610260810e-02
908,5.300866580e+00,-4.320692087e+00,0.000000000e+00,6.838681643e+00,-8.610260810e-02
909,5.308704264e+00,-4.340250905e+00,0.000000000e+00,6.857121764e+00,-8.610260810e-02
910,6.264870609e+00,-7.558522562e+00,0.000000000e+00,9.817324843e+00,-8.610260810e-02
911,6.282195691e+00,-7.698398107e+00,0.000000000e+00,9.936363325e+00,-8.610260810e-02
912,7.322250097e+00,-8.835914709e+00,0.000000000e+00,1.147557124e+01,1.230720951e+01
913,6.708054350e+00,-6.919206114e+00,0.000000000e+00,9.637084954e+00,1.230720951e+01
914,6.714018186e+00,-6.956985328e+00,0.000000000e+00,9.668385856e+00,1.230720951e+01
915,5.917119826e+00,-1.064303392e+01,0.000000000e+00,1.217729355e+01,-8.610260810e-02
916,7.126774790e+00,6.686456966e+00,0.000000000e+00,9.772390990e+00,1.230720951e+01
917,7.129184171e+00,6.598701663e+00,0.000000000e+00,9.714326049e+00,1.230720951e+01
918,7.172647505e+00,6.249741332e+00,0.000000000e+00,9.513471446e+00,1.230720951e+01
919,7.184823125e+00,6.198309163e+00,0.000000000e+00,9.488978860e+00,1.230720951e+01
920,2.460868786e-01,-6.836153972e+00,0.000000000e+00,6.840581838e+00,-8.610260810e-02
921,2.433440580e-01,-6.776439336e+00,0.000000000e+00,6.780807209e+00,-8.610260810e-02
922,1.321000000e+00,-4.053903278e+00,0.000000000e+00,4.263704115e+00,-8.610260810e-02
923,6.305495330e+00,-8.893259499e+00,0.000000000e+00,1.090180425e+01,-8.610260810e-02
924,6.300957104e+00,-8.954992879e+00,0.000000000e+00,1.094960994e+01,-8.610260810e-02
925,6.837127867e+00,-7.553470399e+00,0.000000000e+00,1.018828899e+01,1.230720951e+01
926,6.109757132e+00,3.851006537e+00,0.000000000e+00,7.222145357e+00,-8.610260810e-02
927,6.126200243e+00,3.843346638e+00,0.000000000e+00,7.231987472e+00,-8.610260810e-02
928,6.803034953e+00,-2.179399110e+00,0.000000000e+00,7.143603086e+00,-8.610260810e-02
929,4.732701509e+00,-3.645385011e+00,0.000000000e+00,5.973884452e+00,-8.610260810e-02
930,4.759884449e+00,-3.640010828e+00,0.000000000e+00,5.992176465e+00,-8.610260810e-02
931,4.814604103e+00,-3.623784844e+00,0.000000000e+00,6.025962933e+00,-8.610260810e-02
932,4.909996395e+00,-3.593924753e+00,0.000000000e+00,6.084764558e+00,-8.610260810e-02
933,4.192501214e+00,1.294828130e+00,0.000000000e+00,4.387897710e+00,-8.610260810e-02
934,4.195857500e+00,1.381870452e+00,0.000000000e+00,4.417554313e+00,-8.610260810e-02
935,4.186204277e+00,7.868355169e-01,0.000000000e+00,4.259508937e+00,-8.610260810e-02
936,4.184786026e+00,8.674524615e-01,0.000000000e+00,4.273746349e+00,-8.610260810e-02
937,4.333234557e+00,-5.651226852e-01,0.000000000e+00,4.369929676e+00,-8.610260810e-02
938,4.297553193e+00,-3.745707442e-01,0.000000000e+00,4.313845928e+00,-8.610260810e-02
939,4.327142565e+00,-3.780776796e+00,0.000000000e+00,5.746167067e+00,-8.610260810e-02
940,4.339603419e+00,-3.777197190e+00,0.000000000e+00,5.753205754e+00,-8.610260810e-02
941,5.521286070e+00,4.022541989e+00,0.000000000e+00,6.831211014e+00,-8.610260810e-02
942,5.558166617e+00,4.018285005e+00,0.000000000e+00,6.858558925e+00,-8.610260810e-02
943,4.820035650e+00,-2.801861627e+00,0.000000000e+00,5.575228448e+00,-8.610260810e-02
944,4.797653189e+00,-2.686917528e+00,0.000000000e+00,5.498818230e+00,-8.610260810e-02
945,4.784869293e+00,-2.623121202e+00,0.000000000e+00,5.456715036e+00,-8.610260810e-02
946,4.770851489e+00,-2.542472618e+00,0.000000000e+00,5.406032828e+00,-8.610260810e-02
947,5.029571498e+00,-3.735487751e+00,0.000000000e+00,6.265018610e+00,-8.610260810e-02
948,4.209849643e+00,3.014815371e-01,0.000000000e+00,4.220630893e+00,-8.610260810e-02
949,4.225937102e+00,1.204237624e-01,0.000000000e+00,4.227652572e+00,-8.610260810e-02
950,4.277595937e+00,-2.629445006e-01,0.000000000e+00,4.285669938e+00,-8.610260810e-02
951,4.255267822e+00,-1.201933719e-01,0.000000000e+00,4.256964961e+00,-8.610260810e-02
952,7.935447480e+00,-7.048786307e-01,0.000000000e+00,7.966691948e+00,-8.610260810e-02
953,7.833043501e+00,-9.141435022e-01,0.000000000e+00,7.886204970e+00,-8.610260810e-02
954,5.331833987e+00,-3.318979191e+00,0.000000000e+00,6.280451937e+00,-8.610260810e-02
955,5.381671470e+00,-3.281958966e+00,0.000000000e+00,6.303462736e+00,-8.610260810e-02
956,7.924041427e+00,1.900689197e+00,0.000000000e+00,8.148806782e+00,-8.610260810e-02
957,7.848547138e+00,2.070517127e+00,0.000000000e+00,8.117064331e+00,-8.610260810e-02
958,4.330435001e+00,2.635831823e+00,0.000000000e+00,5.069544033e+00,-8.610260810e-02
959,4.303327776e+00,2.457606085e+00,0.000000000e+00,4.955649061e+00,-8.610260810e-02
960,4.424960766e+00,3.073049158e+00,0.000000000e+00,5.387384236e+00,-8.610260810e-02
961,5.326071115e+00,4.022267755e+00,0.000000000e+00,6.674254371e+00,-8.610260810e-02
962,5.201812039e+00,4.004695633e+00,0.000000000e+00,6.564787552e+00,-8.610260810e-02
963,8.170776780e+00,1.016291296e+00,0.000000000e+00,8.233737984e+00,-8.610260810e-02
964,8.129104854e+00,1.248743324e+00,0.000000000e+00,8.224457770e+00,-8.610260810e-02
965,4.894120257e+00,-3.239286989e+00,0.000000000e+00,5.869019789e+00,-8.610260810e-02
966,4.924403516e+00,-3.427123185e+00,0.000000000e+00,5.999576928e+00,-8.610260810e-02
967,4.923187382e+00,-3.386327374e+00,0.000000000e+00,5.975365017e+00,-8.610260810e-02
968,5.282519491e+00,-3.351951046e+00,0.000000000e+00,6.256243920e+00,-8.610260810e-02
969,4.643792466e+00,-3.676387239e+00,0.000000000e+00,5.922890477e+00,-8.610260810e-02
970,4.829636412e+00,-2.861450168e+00,0.000000000e+00,5.613669472e+00,-8.610260810e-02
971,4.824408779e+00,-2.826840408e+00,0.000000000e+00,5.591596084e+00,-8.610260810e-02
972,5.616238463e+00,-3.115873598e+00,0.000000000e+00,6.422678783e+00,-8.610260810e-02
973,5.582213180e+00,-3.138564890e+00,0.000000000e+00,6.404037286e+00,-8.610260810e-02
974,4.954808916e+00,-3.567738889e+00,0.000000000e+00,6.105644289e+00,-8.610260810e-02
975,4.955279980e+00,-3.566815054e+00,0.000000000e+00,6.105486820e+00,-8.610260810e-02
976,4.952966621e+00,-3.510193869e+00,0.000000000e+00,6.070695129e+00,-8.610260810e-02
977,4.998875663e+00,-3.538801626e+00,0.000000000e+00,6.124693858e+00,-8.610260810e-02
978,4.975725764e+00,-3.625807129e+00,0.000000000e+00,6.156648781e+00,-8.610260810e-02
979,5.018325440e+00,-3.701930599e+00,0.000000000e+00,6.236014784e+00,-8.610260810e-02
980,5.039569018e+00,-3.516391085e+00,0.000000000e+00,6.145100662e+00,-8.610260810e-02
981,4.563278826e+00,-3.702674609e+00,0.000000000e+00,5.876505161e+00,-8.610260810e-02
982,5.099762916e+00,-3.480538129e+00,0.000000000e+00,6.174279510e+00,-8.610260810e-02
983,4.850183327e+00,-2.973542506e+00,0.000000000e+00,5.689132916e+00,-8.610260810e-02
984,4.871640479e+00,-3.096800262e+00,0.000000000e+00,5.772612304e+00,-8.610260810e-02
985,4.873475697e+00,-3.110277241e+00,0.000000000e+00,5.781400340e+00,-8.610260810e-02
986,5.675244718e+00,-3.074559938e+00,0.000000000e+00,6.454558190e+00,-8.610260810e-02
987,4.873952955e+00,-3.117577423e+00,0.000000000e+00,5.785733005e+00,-8.610260810e-02
988,5.213809556e+00,-3.401938562e+00,0.000000000e+00,6.225511711e+00,-8.610260810e-02
989,5.170017798e+00,-3.429433076e+00,0.000000000e+00,6.204038625e+00,-8.610260810e-02
990,4.252910720e+00,-3.805058082e+00,0.000000000e+00,5.706637942e+00,-8.610260810e-02
991,4.268142363e+00,-3.799293473e+00,0.000000000e+00,5.714163992e+00,-8.610260810e-02
992,6.301336965e+00,-7.898973823e+00,0.000000000e+00,1.010448589e+01,-8.610260810e-02
993,6.286010048e+00,-7.736921326e+00,0.000000000e+00,9.968644538e+00,-8.610260810e-02
994,7.397916245e+00,-8.988212692e+00,0.000000000e+00,1.164118259e+01,1.230720951e+01
995,7.436632589e+00,-9.062984469e+00,0.000000000e+00,1.172353154e+01,1.230720951e+01
996,7.491522373e+00,7.683291464e+00,0.000000000e+00,1.073107055e+01,1.230720951e+01
997,7.438713744e+00,7.605541536e+00,0.000000000e+00,1.063854897e+01,1.230720951e+01
998,3.926405774e+00,-3.908233114e+00,0.000000000e+00,5.539941189e+00,-8.610260810e-02
999,3.996050270e+00,-3.884196199e+00,0.000000000e+00,5.572737019e+00,-8.610260810e-02
1000,4.160678494e+00,-3.836274697e+00,0.000000000e+00,5.659350588e+00,-8.610260810e-02
1001,5.082317182e+00,-1.216745014e+01,0.000000000e+00,1.318623490e+01,-8.610260810e-02
1002,4.906549060e+00,-1.238799608e+01,0.000000000e+00,1.332428874e+01,-8.610260810e-02
1003,4.650282858e+00,-1.270159684e+01,0.000000000e+00,1.352611152e+01,-8.610260810e-02
1004,6.839479777e+00,-7.561613262e+00,0.000000000e+00,1.019590500e+01,1.230720951e+01
1005,6.898394547e+00,-7.767005541e+00,0.000000000e+00,1.038817705e+01,1.230720951e+01
1006,6.931539468e+00,-7.871626848e+00,0.000000000e+00,1.048850555e+01,1.230720951e+01
1007,6.944608502e+00,-7.911410070e+00,0.000000000e+00,1.052701271e+01,1.230720951e+01
1008,6.185790860e+00,-7.046951546e+00,0.000000000e+00,9.376755018e+00,-8.610260810e-02
1009,7.089570108e+00,-8.305562571e+00,0.000000000e+00,1.091990723e+01,1.230720951e+01
1010,7.118707998e+00,-8.376372368e+00,0.000000000e+00,1.099270747e+01,1.230720951e+01
1011,8.188958713e+00,4.946246233e+00,0.000000000e+00,9.566838380e+00,1.230720951e+01
1012,8.427684642e+00,4.713377990e+00,0.000000000e+00,9.656179395e+00,1.230720951e+01
1013,7.433383741e+00,-4.036885393e+00,0.000000000e+00,8.458820102e+00,1.230720951e+01
1014,7.340621184e+00,-4.152784563e+00,0.000000000e+00,8.433880423e+00,1.230720951e+01
1015,9.290077056e+00,-1.153185051e+01,0.000000000e+00,1.480841341e+01,1.230720951e+01
1016,9.522108662e+00,-1.176186383e+01,0.000000000e+00,1.513314224e+01,1.230720951e+01
1017,9.188134793e+00,-1.142703398e+01,0.000000000e+00,1.466284169e+01,1.230720951e+01
1018,9.124243145e+00,-1.135621846e+01,0.000000000e+00,1.456761857e+01,1.230720951e+01
1019,5.615747936e+00,-1.131450856e+01,0.000000000e+00,1.263149749e+01,-8.610260810e-02
1020,5.713538456e+00,-1.111127050e+01,0.000000000e+00,1.249419280e+01,-8.610260810e-02
1021,8.290499259e+00,8.479146565e+00,0.000000000e+00,1.185868055e+01,1.230720951e+01
1022,8.273992773e+00,8.467954071e+00,0.000000000e+00,1.183913859e+01,1.230720951e+01
1023,8.105713813e+00,-1.015508275e+01,0.000000000e+00,1.299339456e+01,1.230720951e+01
1024,8.196083961e+00,-1.027602743e+01,0.000000000e+00,1.314429656e+01,1.230720951e+01
1025,5.405369687e+00,-4.571298206e+00,0.000000000e+00,7.079179948e+00,-8.610260810e-02
1026,6.321005853e+00,-8.499533175e+00,0.000000000e+00,1.059231699e+01,-8.610260810e-02
1027,6.321757410e+00,-8.559019168e+00,0.000000000e+00,1.064055571e+01,-8.610260810e-02
1028,8.313704892e+00,-3.171125957e+00,0.000000000e+00,8.897962062e+00,1.230720951e+01
1029,2.690889237e-01,-8.344641437e+00,0.000000000e+00,8.348978954e+00,-8.610260810e-02
1030,2.694109601e-01,-8.655544490e+00,0.000000000e+00,8.659736294e+00,-8.610260810e-02
1031,3.311949800e-01,-9.691215511e+00,0.000000000e+00,9.696873114e+00,-8.610260810e-02
1032,2.962711990e-01,-9.328947744e+00,0.000000000e+00,9.333651088e+00,-8.610260810e-02
1033,7.133406619e+00,6.779528714e+00,0.000000000e+00,9.841112721e+00,1.230720951e+01
1034,7.133188077e+00,6.776253633e+00,0.000000000e+00,9.838698361e+00,1.230720951e+01
1035,3.251946769e-01,-9.812248766e+00,0.000000000e+00,9.817636040e+00,-8.610260810e-02
1036,3.630599010e-01,-1.018825760e+01,0.000000000e+00,1.019472439e+01,-8.610260810e-02
1037,8.964412726e+00,8.951112479e+00,0.000000000e+00,1.266819285e+01,1.230720951e+01
1038,9.247289364e+00,9.131936404e+00,0.000000000e+00,1.299633114e+01,1.230720951e+01
1039,8.751706537e+00,8.816709828e+00,0.000000000e+00,1.242283138e+01,1.230720951e+01
1040,2.844886921e-01,-8.835750377e+00,0.000000000e+00,8.840329097e+00,-8.610260810e-02
1041,3.037980136e-01,-9.175397865e+00,0.000000000e+00,9.180425873e+00,-8.610260810e-02
1042,2.427499025e-01,-6.651069578e+00,0.000000000e+00,6.655498031e+00,-8.610260810e-02
1043,2.389601588e-01,-6.340898982e+00,0.000000000e+00,6.345400055e+00,-8.610260810e-02
1044,5.467125454e+00,-4.723042704e+00,0.000000000e+00,7.224720972e+00,-8.610260810e-02
1045,7.017451306e+00,-4.655671893e+00,0.000000000e+00,8.421395585e+00,1.230720951e+01
1046,6.989249032e+00,-4.709588506e+00,0.000000000e+00,8.427919431e+00,1.230720951e+01
1047,7.135748967e+00,-4.447035827e+00,0.000000000e+00,8.408034310e+00,1.230720951e+01
1048,7.112814830e+00,-4.486370059e+00,0.000000000e+00,8.409497674e+00,1.230720951e+01
1049,3.499745161e+00,-4.023676269e+00,0.000000000e+00,5.332746658e+00,-8.610260810e-02
1050,3.637691120e+00,-3.991138482e+00,0.000000000e+00,5.400183615e+00,-8.610260810e-02
1051,8.009869227e+00,5.111272118e+00,0.000000000e+00,9.501742350e+00,1.230720951e+01
1052,8.093567580e+00,5.036308774e+00,0.000000000e+00,9.532588434e+00,1.230720951e+01
1053,2.404488969e+00,-2.878504300e+00,0.000000000e+00,3.750647172e+00,1.230720951e+01
1054,2.364912378e+00,-2.928550000e+00,0.000000000e+00,3.764201862e+00,1.230720951e+01
1055,6.317009267e+00,-8.160704610e+00,0.000000000e+00,1.031996637e+01,-8.610260810e-02
1056,6.319528492e+00,-8.249929866e+00,0.000000000e+00,1.039219819e+01,-8.610260810e-02
1057,7.002999804e+00,-8.077991727e+00,0.000000000e+00,1.069092871e+01,1.230720951e+01
1058,7.003688370e+00,-8.080021448e+00,0.000000000e+00,1.069291342e+01,1.230720951e+01
1059,4.247862064e+00,2.059414903e+00,0.000000000e+00,4.720754374e+00,-8.610260810e-02
1060,7.820301675e+00,-9.378012197e-01,0.000000000e+00,7.876330962e+00,-8.610260810e-02
1061,7.941371110e+00,-6.916438180e-01,0.000000000e+00,7.971433139e+00,-8.610260810e-02
1062,4.455204457e+00,3.175689008e+00,0.000000000e+00,5.471183366e+00,-8.610260810e-02
1063,7.713223716e+00,-1.123102097e+00,0.000000000e+00,7.794560822e+00,-8.610260810e-02
1064,7.614549584e+00,-1.275397737e+00,0.000000000e+00,7.720622045e+00,-8.610260810e-02
1065,7.529068356e+00,-1.396377194e+00,0.000000000e+00,7.657462999e+00,-8.610260810e-02
1066,4.625430719e+00,3.572732254e+00,0.000000000e+00,5.844572276e+00,-8.610260810e-02
1067,4.655072469e+00,3.617383453e+00,0.000000000e+00,5.895350942e+00,-8.610260810e-02
1068,4.789866778e+00,3.784142372e+00,0.000000000e+00,6.104306451e+00,-8.610260810e-02
1069,8.208331327e+00,5.629741308e-01,0.000000000e+00,8.227614663e+00,-8.610260810e-02
1070,8.204000754e+00,6.926621681e-01,0.000000000e+00,8.233189495e+00,-8.610260810e-02
1071,6.311164541e+00,-2.593518213e+00,0.000000000e+00,6.823278873e+00,-8.610260810e-02
1072,6.276186001e+00,-2.622279847e+00,0.000000000e+00,6.801974883e+00,-8.610260810e-02
1073,7.674938579e+00,7.904828918e+00,0.000000000e+00,1.101775850e+01,1.230720951e+01
1074,6.702746278e+00,-6.881046680e+00,0.000000000e+00,9.606019524e+00,1.230720951e+01
1075,6.912861391e+00,-7.812546816e+00,0.000000000e+00,1.043185220e+01,1.230720951e+01
1076,6.838047290e+00,-7.556902826e+00,0.000000000e+00,1.019145088e+01,1.230720951e+01
1077,7.923201786e+00,-9.888215671e+00,0.000000000e+00,1.267098795e+01,1.230720951e+01
1078,7.808611659e+00,-9.712836848e+00,0.000000000e+00,1.246248834e+01,1.230720951e+01
1079,8.024206884e+00,-1.003218749e+01,0.000000000e+00,1.284650466e+01,1.230720951e+01
1080,6.061183118e+00,-1.022103999e+01,0.000000000e+00,1.188308038e+01,-8.610260810e-02
1081,7.255192034e+00,5.987294237e+00,0.000000000e+00,9.406673362e+00,1.230720951e+01
1082,7.285100000e+00,5.922378569e+00,0.000000000e+00,9.388676687e+00,1.230720951e+01
1083,5.978343618e+00,-6.170738391e+00,0.000000000e+00,8.591775410e+00,-8.610260810e-02
1084,5.950172702e+00,-6.076673537e+00,0.000000000e+00,8.504734944e+00,-8.610260810e-02
1085,6.683759721e+00,-6.726900000e+00,0.000000000e+00,9.482817494e+00,1.230720951e+01
1086,6.926171476e+00,-4.845527846e+00,0.000000000e+00,8.452868828e+00,1.230720951e+01
1087,6.795183271e+00,-5.205929709e+00,0.000000000e+00,8.560153025e+00,1.230720951e+01
1088,6.749178234e+00,-5.383174666e+00,0.000000000e+00,8.633074558e+00,1.230720951e+01
1089,7.745769025e+00,5.364528492e+00,0.000000000e+00,9.422054114e+00,1.230720951e+01
1090,8.209658702e+00,8.414898958e+00,0.000000000e+00,1.175623326e+01,1.230720951e+01
1091,2.446000000e+00,-2.806806668e+00,0.000000000e+00,3.723047095e+00,1.230720951e+01
1092,6.304571650e+00,-7.949291648e+00,0.000000000e+00,1.014587904e+01,-8.610260810e-02
1093,6.307875071e+00,-8.011246995e+00,0.000000000e+00,1.019653698e+01,-8.610260810e-02
1094,6.322215456e+00,-8.370987088e+00,0.000000000e+00,1.049017793e+01,-8.610260810e-02
1095,2.524842170e+00,-2.608463708e+00,0.000000000e+00,3.630276973e+00,1.230720951e+01
1096,2.482098168e+00,-2.728583201e+00,0.000000000e+00,3.688628146e+00,1.230720951e+01
1097,2.352250000e+00,-1.721891774e+00,0.000000000e+00,2.915131445e+00,1.230720951e+01
1098,6.293061402e+00,-9.033446710e+00,0.000000000e+00,1.100934972e+01,-8.610260810e-02
1099,6.292794102e+00,-9.037561846e+00,0.000000000e+00,1.101257380e+01,-8.610260810e-02
1100,6.042992805e+00,-6.405987963e+00,0.000000000e+00,8.806500089e+00,-8.610260810e-02
1101,6.023942737e+00,-6.335401094e+00,0.000000000e+00,8.742150371e+00,-8.610260810e-02
1102,1.685745385e+00,-4.046412719e+00,0.000000000e+00,4.383513819e+00,-8.610260810e-02
1103,6.203077079e+00,-2.680265485e+00,0.000000000e+00,6.757365486e+00,-8.610260810e-02
1104,4.211741358e+00,1.651921203e+00,0.000000000e+00,4.524114159e+00,-8.610260810e-02
1105,4.215279417e+00,1.702410584e+00,0.000000000e+00,4.546073291e+00,-8.610260810e-02
1106,4.605915872e+00,3.536209946e+00,0.000000000e+00,5.806827172e+00,-8.610260810e-02
1107,7.476355381e+00,5.644976579e+00,0.000000000e+00,9.368118827e+00,1.230720951e+01
1108,7.537349724e+00,5.577164246e+00,0.000000000e+00,9.376374666e+00,1.230720951e+01
1109,7.737000140e+00,7.978647270e+00,0.000000000e+00,1.111395445e+01,1.230720951e+01
1110,7.959979976e+00,8.194393208e+00,0.000000000e+00,1.142406938e+01,1.230720951e+01
1111,8.077280902e+00,-1.011113087e+01,0.000000000e+00,1.294130729e+01,1.230720951e+01
1112,5.843238758e+00,-1.082426041e+01,0.000000000e+00,1.230073383e+01,-8.610260810e-02
1113,6.259279179e+00,-9.312317650e+00,0.000000000e+00,1.122042048e+01,-8.610260810e-02
1114,6.275116560e+00,-9.200405486e+00,0.000000000e+00,1.113663095e+01,-8.610260810e-02
1115,6.837764132e+00,-5.077662245e+00,0.000000000e+00,8.516905084e+00,1.230720951e+01
1116,2.542215635e+00,-2.545971858e+00,0.000000000e+00,3.597892861e+00,1.230720951e+01
1117,6.261008944e+00,-7.523544322e+00,0.000000000e+00,9.787949333e+00,-8.610260810e-02
1118,6.316643448e+00,-8.705732645e+00,0.000000000e+00,1.075591769e+01,-8.610260810e-02
1119,6.312247721e+00,-8.803560803e+00,0.000000000e+00,1.083268914e+01,-8.610260810e-02
1120,7.514784158e+00,-1.415763160e+00,0.000000000e+00,7.646984129e+00,-8.610260810e-02
1121,4.480140971e+00,-1.235320014e+00,0.000000000e+00,4.647330272e+00,-8.610260810e-02
1122,4.478964632e+00,-1.230406706e+00,0.000000000e+00,4.644892338e+00,-8.610260810e-02
1123,4.624732693e+00,-1.872767940e+00,0.000000000e+00,4.989530262e+00,-8.610260810e-02
1124,4.474375516e+00,-1.211641531e+00,0.000000000e+00,4.635527096e+00,-8.610260810e-02
1125,4.450172106e+00,-1.106896943e+00,0.000000000e+00,4.585766306e+00,-8.610260810e-02
1126,4.446686383e+00,-1.091114152e+00,0.000000000e+00,4.578596934e+00,-8.610260810e-02
1127,4.422173782e+00,-9.807022694e-01,0.000000000e+00,4.529613439e+00,-8.610260810e-02
1128,4.185107323e+00,9.600348942e-01,0.000000000e+00,4.293808368e+00,-8.610260810e-02
1129,4.185498433e+00,1.040836345e+00,0.000000000e+00,4.312973155e+00,-8.610260810e-02
1130,4.200107527e+00,1.459304275e+00,0.000000000e+00,4.446399915e+00,-8.610260810e-02
1131,4.204932752e+00,1.549730922e+00,0.000000000e+00,4.481420018e+00,-8.610260810e-02
1132,4.294184638e+00,-3.553835104e-01,0.000000000e+00,4.308865181e+00,-8.610260810e-02
1133,4.352072085e+00,-6.589524089e-01,0.000000000e+00,4.401675785e+00,-8.610260810e-02
1134,4.199596610e+00,4.386615737e-01,0.000000000e+00,4.222444276e+00,-8.610260810e-02
1135,4.194201598e+00,5.305881358e-01,0.000000000e+00,4.227629455e+00,-8.610260810e-02
1136,5.450238540e+00,4.026775435e+00,0.000000000e+00,6.776431254e+00,-8.610260810e-02
1137,5.610094143e+00,4.011294043e+00,0.000000000e+00,6.896639486e+00,-8.610260810e-02
1138,5.349990168e+00,4.024512117e+00,0.000000000e+00,6.694706310e+00,-8.610260810e-02
1139,4.251800157e+00,-9.545257879e-02,0.000000000e+00,4.252871474e+00,-8.610260810e-02
1140,7.836290704e+00,2.096086469e+00,0.000000000e+00,8.111783434e+00,-8.610260810e-02
1141,7.936696335e+00,1.870258444e+00,0.000000000e+00,8.154079676e+00,-8.610260810e-02
1142,7.999634541e+00,1.706435701e+00,0.000000000e+00,8.179613413e+00,-8.610260810e-02
1143,7.753011937e+00,2.260837550e+00,0.000000000e+00,8.075925985e+00,-8.610260810e-02
1144,4.298710470e+00,2.427181391e+00,0.000000000e+00,4.936610296e+00,-8.610260810e-02
1145,4.962750156e+00,3.915232197e+00,0.000000000e+00,6.321228699e+00,-8.610260810e-02
1146,5.065098264e+00,3.963940402e+00,0.000000000e+00,6.431799432e+00,-8.610260810e-02
